,Loss
0,7448.6376953125
1,7443.697265625
2,7436.84326171875
3,7428.95703125
4,7421.23876953125
5,7415.19873046875
6,7412.21435546875
7,7412.13916015625
8,7411.8193359375
9,7407.65234375
10,7400.578125
11,7394.00537109375
12,7389.4609375
13,7386.50390625
14,7384.13671875
15,7381.56640625
16,7378.38232421875
17,7374.5205078125
18,7370.1865234375
19,7365.77392578125
20,7361.7705078125
21,7358.5927734375
22,7356.34326171875
23,7354.5791015625
24,7352.4287109375
25,7349.427734375
26,7346.1826171875
27,7343.55078125
28,7341.69775390625
29,7340.24609375
30,7338.7587890625
31,7337.0048828125
32,7335.02734375
33,7333.1005859375
34,7331.564453125
35,7330.4091796875
36,7329.013671875
37,7327.10791015625
38,7325.271484375
39,7323.771484375
40,7322.359375
41,7320.7666015625
42,7318.95166015625
43,7317.0859375
44,7315.38427734375
45,7313.845703125
46,7312.22998046875
47,7310.4501953125
48,7308.7001953125
49,7307.0927734375
50,7305.5546875
51,7303.98291015625
52,7302.35986328125
53,7300.748046875
54,7299.205078125
55,7297.72265625
56,7296.23193359375
57,7294.6982421875
58,7293.15625
59,7291.64697265625
60,7290.16748046875
61,7288.68359375
62,7287.173828125
63,7285.646484375
64,7284.125
65,7282.62109375
66,7281.12451171875
67,7279.6162109375
68,7278.0966796875
69,7276.58203125
70,7275.08349609375
71,7273.5947265625
72,7272.1025390625
73,7270.60546875
74,7269.11083984375
75,7267.6259765625
76,7266.14892578125
77,7264.671875
78,7263.19140625
79,7261.712890625
80,7260.2392578125
81,7258.77001953125
82,7257.298828125
83,7255.8251953125
84,7254.3525390625
85,7252.8837890625
86,7251.41796875
87,7249.9521484375
88,7248.486328125
89,7247.021484375
90,7245.56005859375
91,7244.1005859375
92,7242.64208984375
93,7241.1826171875
94,7239.7236328125
95,7238.267578125
96,7236.8134765625
97,7235.35888671875
98,7233.9052734375
99,7232.4541015625
100,7231.00390625
101,7229.55517578125
102,7228.10791015625
103,7226.6630859375
104,7225.21923828125
105,7223.77734375
106,7222.33642578125
107,7220.896484375
108,7219.45703125
109,7218.01904296875
110,7216.5830078125
111,7215.1494140625
112,7213.71728515625
113,7212.287109375
114,7210.8583984375
115,7209.4287109375
116,7208.0
117,7206.568359375
118,7205.13623046875
119,7203.7041015625
120,7202.271484375
121,7200.83935546875
122,7199.40625
123,7197.974609375
124,7196.54248046875
125,7195.11083984375
126,7193.67919921875
127,7192.248046875
128,7190.81787109375
129,7189.388671875
130,7187.9580078125
131,7186.52734375
132,7185.09619140625
133,7183.66552734375
134,7182.2353515625
135,7180.8046875
136,7179.375
137,7177.943359375
138,7176.51123046875
139,7175.0791015625
140,7173.64599609375
141,7172.212890625
142,7170.7783203125
143,7169.3447265625
144,7167.90869140625
145,7166.470703125
146,7165.03173828125
147,7163.59033203125
148,7162.14453125
149,7160.6962890625
150,7159.24560546875
151,7157.791015625
152,7156.3330078125
153,7154.8701171875
154,7153.4013671875
155,7151.9287109375
156,7150.453125
157,7148.9736328125
158,7147.490234375
159,7145.9990234375
160,7144.49951171875
161,7142.99560546875
162,7141.484375
163,7139.96044921875
164,7138.412109375
165,7136.8369140625
166,7135.22705078125
167,7133.5654296875
168,7131.8486328125
169,7130.0380859375
170,7128.1064453125
171,7126.03662109375
172,7123.8388671875
173,7121.51123046875
174,7119.126953125
175,7116.71142578125
176,7114.2734375
177,7111.8173828125
178,7109.3466796875
179,7106.86474609375
180,7104.3740234375
181,7101.87744140625
182,7099.3759765625
183,7096.87109375
184,7094.365234375
185,7091.857421875
186,7089.3515625
187,7086.84765625
188,7084.34765625
189,7081.8525390625
190,7079.36376953125
191,7076.8798828125
192,7074.40380859375
193,7071.935546875
194,7069.4775390625
195,7067.0283203125
196,7064.5908203125
197,7062.16552734375
198,7059.751953125
199,7057.3515625
