,Loss
0,71923.328125
1,71922.203125
2,71921.0703125
3,71919.9453125
4,71918.8125
5,71917.6796875
6,71916.546875
7,71915.4140625
8,71914.28125
9,71913.140625
10,71912.0
11,71910.8671875
12,71909.734375
13,71908.59375
14,71907.4609375
15,71906.3203125
16,71905.1875
17,71904.046875
18,71902.90625
19,71901.7734375
20,71900.640625
21,71899.5
22,71898.359375
23,71897.2265625
24,71896.09375
25,71894.953125
26,71893.8203125
27,71892.6875
28,71891.546875
29,71890.421875
30,71889.2890625
31,71888.15625
32,71887.0234375
33,71885.890625
34,71884.7578125
35,71883.6328125
36,71882.5
37,71881.375
38,71880.25
39,71879.109375
40,71877.984375
41,71876.859375
42,71875.734375
43,71874.609375
44,71873.484375
45,71872.359375
46,71871.234375
47,71870.1171875
48,71869.0
49,71867.875
50,71866.75
51,71865.625
52,71864.515625
53,71863.390625
54,71862.2734375
55,71861.15625
56,71860.0390625
57,71858.921875
58,71857.8046875
59,71856.6953125
60,71855.578125
61,71854.4609375
62,71853.34375
63,71852.234375
64,71851.125
65,71850.0078125
66,71848.8984375
67,71847.7890625
68,71846.6796875
69,71845.578125
70,71844.46875
71,71843.3515625
72,71842.2421875
73,71841.140625
74,71840.03125
75,71838.921875
76,71837.828125
77,71836.71875
78,71835.609375
79,71834.515625
80,71833.40625
81,71832.3125
82,71831.203125
83,71830.1015625
84,71829.0
85,71827.90625
86,71826.8125
87,71825.703125
88,71824.609375
89,71823.515625
90,71822.421875
91,71821.3203125
92,71820.234375
93,71819.140625
94,71818.046875
95,71816.953125
96,71815.859375
97,71814.765625
98,71813.671875
99,71812.5859375
100,71811.4921875
101,71810.40625
102,71809.3125
103,71808.234375
104,71807.140625
105,71806.046875
106,71804.96875
107,71803.875
108,71802.796875
109,71801.7109375
110,71800.6328125
111,71799.546875
112,71798.4609375
113,71797.375
114,71796.296875
115,71795.21875
116,71794.1328125
117,71793.0546875
118,71791.96875
119,71790.90625
120,71789.828125
121,71788.7421875
122,71787.671875
123,71786.59375
124,71785.515625
125,71784.4375
126,71783.3671875
127,71782.296875
128,71781.21875
129,71780.1484375
130,71779.078125
131,71778.0078125
132,71776.9375
133,71775.875
134,71774.796875
135,71773.734375
136,71772.6640625
137,71771.59375
138,71770.53125
139,71769.4609375
140,71768.390625
141,71767.328125
142,71766.265625
143,71765.203125
144,71764.140625
145,71763.078125
146,71762.015625
147,71760.953125
148,71759.890625
149,71758.828125
150,71757.765625
151,71756.71875
152,71755.65625
153,71754.59375
154,71753.5390625
155,71752.484375
156,71751.421875
157,71750.375
158,71749.3125
159,71748.265625
160,71747.203125
161,71746.15625
162,71745.09375
163,71744.046875
164,71743.0
165,71741.953125
166,71740.8984375
167,71739.84375
168,71738.796875
169,71737.75
170,71736.703125
171,71735.65625
172,71734.609375
173,71733.5625
174,71732.515625
175,71731.46875
176,71730.421875
177,71729.3828125
178,71728.34375
179,71727.296875
180,71726.25
181,71725.2109375
182,71724.171875
183,71723.140625
184,71722.09375
185,71721.046875
186,71720.015625
187,71718.9765625
188,71717.9375
189,71716.90625
190,71715.8671875
191,71714.828125
192,71713.796875
193,71712.75
194,71711.7265625
195,71710.6875
196,71709.65625
197,71708.625
198,71707.59375
199,71706.5625
