,Loss
0,0.0003201247309334576
1,0.00031898991437628865
2,0.0003173420554958284
3,0.0003161753702443093
4,0.00031538426992483437
5,0.000314525532303378
6,0.0003143870271742344
7,0.0003145056252833456
8,0.0003150293487124145
9,0.000316943769576028
10,0.00032038046629168093
11,0.0003263762919232249
12,0.00033657028689049184
13,0.00035342545015737414
14,0.00038162575219757855
15,0.00042898175888694823
16,0.0005072804633527994
17,0.0006381320999935269
18,0.0008503051940351725
19,0.001186426728963852
20,0.0016823367914184928
21,0.002363017527386546
22,0.003092867089435458
23,0.0036118687130510807
24,0.003469645045697689
25,0.0024691831786185503
26,0.001155480626039207
27,0.0003709208976943046
28,0.0005405611009337008
29,0.0012432063231244683
30,0.0016541455406695604
31,0.0013518474297598004
32,0.000670432229526341
33,0.00032113134511746466
34,0.0005420005763880908
35,0.0009355550864711404
36,0.0010017299791797996
37,0.0006728707812726498
38,0.0003525621141307056
39,0.00036122676101513207
40,0.0005944858421571553
41,0.0007174221100285649
42,0.0005829380825161934
43,0.0003695886116474867
44,0.0003113992279395461
45,0.00042496752575971186
46,0.0005329347332008183
47,0.0004982917453162372
48,0.0003734042402356863
49,0.00030176632571965456
50,0.00034144235542044044
51,0.0004165563150309026
52,0.0004284090828150511
53,0.0003679044311866164
54,0.00030703196534886956
55,0.0003052513930015266
56,0.00034685138962231576
57,0.00037348095793277025
58,0.0003552966227289289
59,0.00031519558979198337
60,0.0002950895286630839
