,Loss
0,3223.0888671875
1,3221.34228515625
2,3219.395751953125
3,3217.265869140625
4,3214.96337890625
5,3212.4970703125
6,3209.87890625
7,3207.123046875
8,3204.24609375
9,3201.259033203125
10,3198.17919921875
11,3195.022216796875
12,3191.80224609375
13,3188.53076171875
14,3185.216552734375
15,3181.864501953125
16,3178.482177734375
17,3175.07470703125
18,3171.63916015625
19,3168.1728515625
20,3164.67919921875
21,3161.15869140625
22,3157.6083984375
23,3154.033203125
24,3150.44189453125
25,3146.85205078125
26,3143.30029296875
27,3139.83203125
28,3136.5146484375
29,3133.46875
30,3130.875732421875
31,3128.897216796875
32,3127.1962890625
33,3124.39501953125
34,3120.22998046875
35,3116.337890625
36,3113.26513671875
37,3110.69287109375
38,3108.26806640625
39,3105.7451171875
40,3103.0009765625
41,3099.980712890625
42,3096.67333984375
43,3093.11328125
44,3089.38525390625
45,3085.702392578125
46,3082.9375
47,3082.25830078125
48,3078.3447265625
49,3079.406494140625
50,3078.877197265625
51,3077.165771484375
52,3074.759765625
53,3071.97705078125
54,3068.96630859375
55,3065.75390625
56,3062.28564453125
57,3058.4697265625
58,3054.28076171875
59,3052.205078125
60,3048.98291015625
61,3046.98291015625
62,3045.902587890625
63,3044.08447265625
64,3041.45556640625
65,3038.0
66,3033.657470703125
67,3028.254150390625
68,13791811.0
69,400328392704.0
70,3252.22509765625
71,3434.652587890625
72,3565.8095703125
73,3674.871826171875
74,3771.274169921875
75,3857.929931640625
76,3935.058837890625
77,4000.479248046875
78,4060.5166015625
79,4116.85107421875
80,4169.11962890625
81,4217.28466796875
82,4261.181640625
83,4300.83251953125
84,4336.287109375
85,4367.798828125
86,4395.6328125
87,4420.03125
88,4441.318359375
89,4459.72314453125
90,4475.505859375
91,4488.89501953125
92,4500.1220703125
93,4509.41455078125
94,4516.95458984375
95,4522.9375
96,4527.53515625
97,4530.9013671875
98,4533.18212890625
99,4534.51318359375
100,4535.00146484375
101,4534.74560546875
102,4533.84375
103,4532.3935546875
104,4530.462890625
105,4528.1181640625
106,4525.42236328125
107,4522.431640625
108,4519.19873046875
109,4515.7705078125
110,4512.1845703125
111,4508.474609375
112,4504.6806640625
113,4500.82470703125
114,4496.9248046875
115,4492.9951171875
116,4489.0537109375
117,4485.1142578125
118,4481.18896484375
119,4477.2734375
120,4473.3662109375
121,4469.466796875
122,4465.5712890625
123,4461.6875
124,4457.81591796875
125,4453.9609375
126,4450.1337890625
127,4446.34765625
128,4442.6171875
129,4438.94921875
130,4435.3447265625
131,4431.806640625
132,4428.3349609375
133,4424.9248046875
134,4421.5703125
135,4418.26708984375
136,4415.00732421875
137,4411.7958984375
138,4408.6318359375
139,4405.5107421875
140,4402.373046875
141,4399.2451171875
142,4396.126953125
143,4393.00927734375
144,4389.8828125
145,4386.7001953125
146,4383.2880859375
147,4378.6044921875
148,4373.1181640625
149,4367.37646484375
150,4361.4921875
151,4355.5439453125
152,4349.5859375
153,4343.6591796875
154,4337.7978515625
155,4332.02001953125
156,4326.3408203125
157,4320.76904296875
158,4315.3115234375
159,4309.970703125
160,4304.7470703125
161,4299.640625
162,4294.6494140625
163,4289.7705078125
164,4285.00146484375
165,4280.34130859375
166,4275.7841796875
167,4271.326171875
168,4266.96435546875
169,4262.6953125
170,4258.515625
171,4254.4228515625
172,4250.41259765625
173,4246.48388671875
174,4242.6337890625
175,4238.859375
176,4235.15966796875
177,4231.53125
178,4227.9736328125
179,4224.4853515625
180,4221.0625
181,4217.7060546875
182,4214.4140625
183,4211.1845703125
184,4208.0166015625
185,4204.90966796875
186,4201.86181640625
187,4198.8720703125
188,4195.939453125
189,4193.0625
190,4190.2412109375
191,4187.47314453125
192,4184.75830078125
193,4182.09521484375
194,4179.4833984375
195,4176.9208984375
196,4174.408203125
197,4171.9423828125
198,4169.5244140625
199,4167.15185546875
