,Loss
0,0.00032144522992894053
1,0.0003210865252185613
2,0.0003216882760170847
3,0.00032364754588343203
4,0.0003282995312474668
5,0.0003374081861693412
6,0.00035402303910814226
7,0.0003842652076855302
8,0.0004379820602480322
9,0.0005348541308194399
10,0.0007058094488456845
11,0.0010106679983437061
12,0.0015299401711672544
13,0.002407614840194583
14,0.003683648770675063
15,0.005357138812541962
16,0.00649924436584115
17,0.006359271239489317
18,0.003914728295058012
19,0.0012140772305428982
20,0.00037602544762194157
21,0.0016716750105842948
22,0.0030852952040731907
23,0.002521025948226452
24,0.0009595808805897832
25,0.0003592577122617513
26,0.0012089901138097048
27,0.0019326076144352555
28,0.0013064247323200107
29,0.00042898976244032383
30,0.0005215145647525787
31,0.0011531756026670337
32,0.001169673283584416
33,0.0005572618683800101
34,0.0003443906898610294
35,0.0007165335700847208
36,0.0009006442269310355
37,0.0005970509955659509
38,0.0003240729565732181
39,0.0004735874244943261
40,0.0006887172348797321
41,0.000571034848690033
42,0.00034464598866179585
43,0.0003593095170799643
44,0.0005191148957237601
45,0.0005205334164202213
46,0.0003680717491079122
47,0.0003152466961182654
48,0.00040741957491263747
49,0.00045480779954232275
50,0.00037950018304400146
51,0.0003086551441811025
52,0.0003401662106625736
53,0.0003951619437430054
54,0.00037467796937562525
55,0.0003169697301927954
56,0.00030905596213415265
57,0.0003462181775830686
58,0.0003576532762963325
59,0.0003254975308664143
60,0.00030157758737914264
61,0.0003147531533613801
62,0.00033387725125066936
63,0.0003262199752498418
64,0.00030483960290439427
65,0.0003003105230163783
66,0.0003127885574940592
67,0.0003184310917276889
68,0.0003084239433519542
69,0.00029782592901028693
