,Loss
0,6219.2275390625
1,6215.927734375
2,6212.5849609375
3,6209.21435546875
4,6205.826171875
5,6202.431640625
6,6199.0400390625
7,6195.658203125
8,6192.29443359375
9,6188.953125
10,6185.6396484375
11,6182.357421875
12,6179.111328125
13,6175.9033203125
14,6172.7373046875
15,6169.6142578125
16,6166.537109375
17,6163.50537109375
18,6160.5205078125
19,6157.5830078125
20,6154.69189453125
21,6151.8486328125
22,6149.05126953125
23,6146.30126953125
24,6143.59765625
25,6140.93994140625
26,6138.32666015625
27,6135.7578125
28,6133.2314453125
29,6130.74755859375
30,6128.30419921875
31,6125.9013671875
32,6123.537109375
33,6121.2109375
34,6118.9208984375
35,6116.6669921875
36,6114.447265625
37,6112.26171875
38,6110.107421875
39,6107.98486328125
40,6105.892578125
41,6103.8291015625
42,6101.7939453125
43,6099.7861328125
44,6097.80419921875
45,6095.84716796875
46,6093.91455078125
47,6092.0048828125
48,6090.1181640625
49,6088.251953125
50,6086.4072265625
51,6084.58203125
52,6082.7763671875
53,6080.98974609375
54,6079.2197265625
55,6077.4677734375
56,6075.73193359375
57,6074.01171875
58,6072.30712890625
59,6070.6171875
60,6068.9404296875
61,6067.27734375
62,6065.626953125
63,6063.9892578125
64,6062.36279296875
65,6060.748046875
66,6059.1435546875
67,6057.54931640625
68,6055.96533203125
69,6054.390625
70,6052.8251953125
71,6051.2685546875
72,6049.7197265625
73,6048.17919921875
74,6046.64599609375
75,6045.1201171875
76,6043.6015625
77,6042.0888671875
78,6040.5830078125
79,6039.0830078125
80,6037.58837890625
81,6036.099609375
82,6034.6162109375
83,6033.13623046875
84,6031.66162109375
85,6030.19140625
86,6028.724609375
87,6027.26171875
88,6025.802734375
89,6024.34716796875
90,6022.89453125
91,6021.4443359375
92,6019.998046875
93,6018.552734375
94,6017.1103515625
95,6015.669921875
96,6014.23095703125
97,6012.7939453125
98,6011.35791015625
99,6009.9228515625
100,6008.48876953125
101,6007.0556640625
102,6005.6220703125
103,6004.1904296875
104,6002.7578125
105,6001.3251953125
106,5999.892578125
107,5998.4599609375
108,5997.0263671875
109,5995.59228515625
110,5994.15673828125
111,5992.72021484375
112,5991.2822265625
113,5989.8427734375
114,5988.40234375
115,5986.95947265625
116,5985.5146484375
117,5984.0673828125
118,5982.61767578125
119,5981.16552734375
120,5979.7109375
121,5978.25341796875
122,5976.79345703125
123,5975.330078125
124,5973.86279296875
125,5972.392578125
126,5970.91748046875
127,5969.4384765625
128,5967.955078125
129,5966.4677734375
130,5964.9755859375
131,5963.478515625
132,5961.97607421875
133,5960.46875
134,5958.95654296875
135,5957.4384765625
136,5955.9150390625
137,5954.3857421875
138,5952.85009765625
139,5951.30810546875
140,5949.759765625
141,5948.205078125
142,5946.6435546875
143,5945.07470703125
144,5943.49951171875
145,5941.91650390625
146,5940.326171875
147,5938.728515625
148,5937.12353515625
149,5935.51025390625
150,5933.8896484375
151,5932.26025390625
152,5930.623046875
153,5928.9775390625
154,5927.3232421875
155,5925.6611328125
156,5923.9912109375
157,5922.3125
158,5920.625
159,5918.9296875
160,5917.22509765625
161,5915.5126953125
162,5913.79296875
163,5912.06494140625
164,5910.3291015625
165,5908.58544921875
166,5906.8349609375
167,5905.0771484375
168,5903.3134765625
169,5901.54345703125
170,5899.767578125
171,5897.986328125
172,5896.201171875
173,5894.412109375
174,5892.619140625
175,5890.82373046875
176,5889.02734375
177,5887.2294921875
178,5885.43212890625
179,5883.6357421875
180,5881.8427734375
181,5880.052734375
182,5878.26708984375
183,5876.486328125
184,5874.712890625
185,5872.9462890625
186,5871.189453125
187,5869.44140625
188,5867.70458984375
189,5865.97900390625
190,5864.265625
191,5862.5654296875
192,5860.87890625
193,5859.20703125
194,5857.54931640625
195,5855.90625
196,5854.2783203125
197,5852.666015625
198,5851.068359375
199,5849.4853515625
