,Loss
0,75587.609375
1,75586.5
2,75585.375
3,75584.2421875
4,75583.1015625
5,75581.953125
6,75580.796875
7,75579.65625
8,75578.4921875
9,75577.328125
10,75576.15625
11,75574.9921875
12,75573.8203125
13,75572.640625
14,75571.46875
15,75570.296875
16,75569.1171875
17,75567.9375
18,75566.765625
19,75565.578125
20,75564.40625
21,75563.21875
22,75562.0390625
23,75560.859375
24,75559.6875
25,75558.5
26,75557.3203125
27,75556.140625
28,75554.9609375
29,75553.7890625
30,75552.609375
31,75551.4375
32,75550.265625
33,75549.078125
34,75547.90625
35,75546.734375
36,75545.5625
37,75544.390625
38,75543.21875
39,75542.046875
40,75540.875
41,75539.7109375
42,75538.546875
43,75537.375
44,75536.203125
45,75535.046875
46,75533.875
47,75532.71875
48,75531.5625
49,75530.3984375
50,75529.234375
51,75528.078125
52,75526.921875
53,75525.765625
54,75524.609375
55,75523.453125
56,75522.296875
57,75521.140625
58,75519.9921875
59,75518.84375
60,75517.6875
61,75516.5390625
62,75515.3984375
63,75514.25
64,75513.1015625
65,75511.953125
66,75510.8125
67,75509.6640625
68,75508.515625
69,75507.375
70,75506.234375
71,75505.1015625
72,75503.953125
73,75502.828125
74,75501.6796875
75,75500.546875
76,75499.40625
77,75498.2734375
78,75497.140625
79,75496.0078125
80,75494.875
81,75493.7421875
82,75492.6171875
83,75491.484375
84,75490.359375
85,75489.234375
86,75488.09375
87,75486.984375
88,75485.8515625
89,75484.7265625
90,75483.6015625
91,75482.4765625
92,75481.359375
93,75480.2421875
94,75479.125
95,75478.0
96,75476.8828125
97,75475.7578125
98,75474.640625
99,75473.53125
100,75472.4140625
101,75471.296875
102,75470.1875
103,75469.078125
104,75467.96875
105,75466.8515625
106,75465.75
107,75464.640625
108,75463.53125
109,75462.421875
110,75461.3203125
111,75460.2109375
112,75459.109375
113,75458.0
114,75456.90625
115,75455.796875
116,75454.703125
117,75453.6015625
118,75452.5
119,75451.40625
120,75450.3046875
121,75449.203125
122,75448.109375
123,75447.015625
124,75445.921875
125,75444.828125
126,75443.734375
127,75442.6484375
128,75441.546875
129,75440.46875
130,75439.375
131,75438.28125
132,75437.1953125
133,75436.109375
134,75435.0234375
135,75433.9375
136,75432.8515625
137,75431.765625
138,75430.6796875
139,75429.609375
140,75428.515625
141,75427.4375
142,75426.359375
143,75425.28125
144,75424.203125
145,75423.125
146,75422.046875
147,75420.9765625
148,75419.90625
149,75418.828125
150,75417.7578125
151,75416.6875
152,75415.6171875
153,75414.546875
154,75413.4765625
155,75412.40625
156,75411.34375
157,75410.2734375
158,75409.203125
159,75408.140625
160,75407.0859375
161,75406.015625
162,75404.953125
163,75403.8984375
164,75402.8359375
165,75401.7734375
166,75400.7109375
167,75399.65625
168,75398.609375
169,75397.546875
170,75396.5
171,75395.4453125
172,75394.390625
173,75393.34375
174,75392.296875
175,75391.25
176,75390.1953125
177,75389.1484375
178,75388.109375
179,75387.0625
180,75386.015625
181,75384.9765625
182,75383.9375
183,75382.890625
184,75381.8515625
185,75380.8125
186,75379.78125
187,75378.75
188,75377.71875
189,75376.6796875
190,75375.6484375
191,75374.6171875
192,75373.59375
193,75372.5625
194,75371.53125
195,75370.515625
196,75369.4921875
197,75368.46875
198,75367.453125
199,75366.4375
