,Loss
0,42427.3984375
1,42426.58984375
2,42425.78125
3,42424.95703125
4,42424.1328125
5,42423.3046875
6,42422.47265625
7,42421.63671875
8,42420.796875
9,42419.953125
10,42419.109375
11,42418.26171875
12,42417.4140625
13,42416.5625
14,42415.7109375
15,42414.859375
16,42414.0078125
17,42413.15234375
18,42412.296875
19,42411.4453125
20,42410.5859375
21,42409.734375
22,42408.875
23,42408.0234375
24,42407.1640625
25,42406.30859375
26,42405.453125
27,42404.59375
28,42403.7421875
29,42402.88671875
30,42402.03125
31,42401.1796875
32,42400.328125
33,42399.47265625
34,42398.6171875
35,42397.76953125
36,42396.9140625
37,42396.06640625
38,42395.21484375
39,42394.36328125
40,42393.515625
41,42392.6640625
42,42391.81640625
43,42390.96875
44,42390.12109375
45,42389.2734375
46,42388.4296875
47,42387.578125
48,42386.734375
49,42385.890625
50,42385.046875
51,42384.19921875
52,42383.359375
53,42382.51171875
54,42381.671875
55,42380.828125
56,42379.98828125
57,42379.14453125
58,42378.3046875
59,42377.46875
60,42376.625
61,42375.7890625
62,42374.953125
63,42374.11328125
64,42373.27734375
65,42372.4375
66,42371.6015625
67,42370.76953125
68,42369.93359375
69,42369.09765625
70,42368.265625
71,42367.4296875
72,42366.6015625
73,42365.765625
74,42364.9375
75,42364.109375
76,42363.27734375
77,42362.4453125
78,42361.6171875
79,42360.7890625
80,42359.9609375
81,42359.1328125
82,42358.3046875
83,42357.4765625
84,42356.65234375
85,42355.828125
86,42355.0
87,42354.17578125
88,42353.3515625
89,42352.52734375
90,42351.70703125
91,42350.8828125
92,42350.05859375
93,42349.2421875
94,42348.41796875
95,42347.59375
96,42346.77734375
97,42345.95703125
98,42345.140625
99,42344.3203125
100,42343.5
101,42342.6796875
102,42341.86328125
103,42341.046875
104,42340.23046875
105,42339.4140625
106,42338.59765625
107,42337.78125
108,42336.96875
109,42336.15234375
110,42335.3359375
111,42334.5234375
112,42333.7109375
113,42332.8984375
114,42332.0859375
115,42331.2734375
116,42330.4609375
117,42329.6484375
118,42328.8359375
119,42328.0234375
120,42327.21484375
121,42326.40625
122,42325.59765625
123,42324.78515625
124,42323.98046875
125,42323.171875
126,42322.3671875
127,42321.5546875
128,42320.75
129,42319.94140625
130,42319.1328125
131,42318.328125
132,42317.5234375
133,42316.71875
134,42315.9140625
135,42315.109375
136,42314.3046875
137,42313.5
138,42312.69921875
139,42311.89453125
140,42311.09375
141,42310.2890625
142,42309.4921875
143,42308.6875
144,42307.88671875
145,42307.0859375
146,42306.2890625
147,42305.484375
148,42304.6875
149,42303.88671875
150,42303.08984375
151,42302.2890625
152,42301.4921875
153,42300.6953125
154,42299.89453125
155,42299.09765625
156,42298.3046875
157,42297.50390625
158,42296.7109375
159,42295.9140625
160,42295.1171875
161,42294.3203125
162,42293.53125
163,42292.734375
164,42291.94140625
165,42291.1484375
166,42290.35546875
167,42289.5625
168,42288.7734375
169,42287.9765625
170,42287.1875
171,42286.390625
172,42285.60546875
173,42284.8125
174,42284.01953125
175,42283.234375
176,42282.44140625
177,42281.65625
178,42280.859375
179,42280.0703125
180,42279.28515625
181,42278.5
182,42277.7109375
183,42276.921875
184,42276.1328125
185,42275.34765625
186,42274.55859375
187,42273.7734375
188,42272.98828125
189,42272.203125
190,42271.4140625
191,42270.6328125
192,42269.84765625
193,42269.0625
194,42268.28125
195,42267.4921875
196,42266.7109375
197,42265.92578125
198,42265.1484375
199,42264.36328125
